MapLink,Name,Rating,Address,Image
https://www.google.com/maps/place/%E1%BB%90c+Boy/data=!4m7!3m6!1s0x317537650d976fbb:0x7b030b0e1bd62ee6!8m2!3d10.6042857!4d106.6704086!16s%2Fg%2F11gt9wf2kr!19sChIJu2-XDWU3dTER5i7WGw4LA3s?authuser=0&hl=vi&rclk=1,Ốc Boy,"3,7",174 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepctK-v9I2GXukpMtRvC8qHGd_Z00uOjlyBCL2FgHOEAPPeSKxh8XGF0ov_zkUgXn6pUj54xYRXxYveIT-kl3hKN14VMBSsyuewe_KWRWpKgz06eIh1Sy1SfFgBcnO7WESrdEkMcQ=w122-h92-k-no
https://www.google.com/maps/place/N%C4%83m+Quang+H%E1%BB%A7+T%C3%ADu+Chay/data=!4m7!3m6!1s0x31753787a8292cbb:0x6271fc0e5460c79e!8m2!3d10.6031764!4d106.6702747!16s%2Fg%2F11gwmdy9rt!19sChIJuywpqIc3dTERnsdgVA78cWI?authuser=0&hl=vi&rclk=1,Năm Quang Hủ Tíu Chay,"4,4",177 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerfX7XNALAacn_0OQaUAegXk2fnxRJtoQ_GVm8c-iL1j7N_jVI2qc8imxNsDD_1YM0DgyBScbJPQmntjEkFNr5IARtpC65NPX1sbcGNQn0lYjpl-kuoHgmZ4GdCvv8GZfI21HzP=w80-h106-k-no
https://www.google.com/maps/place/%E1%BB%90c+c%E1%BA%A7u+Thang+D%C3%AC+5/data=!4m7!3m6!1s0x317537622008b8f5:0x9b123a36c454c562!8m2!3d10.5973807!4d106.6688319!16s%2Fg%2F11pdptjwd5!19sChIJ9bgIIGI3dTERYsVUxDY6Eps?authuser=0&hl=vi&rclk=1,Ốc cầu Thang Dì 5,3,156 Nguyễn An Ninh,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqURVRc7LvTojJsuUpMvmY66LIZfqPprFVjf2cL1DqZJL7xLw6eoefn23vv5JuLSfPgSa4pjs7uqgFov8qJIW1162ugZi_WDWUwOIR69TGICdCS0ti8CGvdJfgT-ILrOaRv4wdp=w80-h106-k-no
https://www.google.com/maps/place/B%C3%A1nh+x%C3%A8o+Ng%E1%BB%8Dc+Anh/data=!4m7!3m6!1s0x317536d7609fecbd:0xbd3c39aa6da04385!8m2!3d10.606019!4d106.671876!16s%2Fg%2F11h9__8h4x!19sChIJveyfYNc2dTERhUOgbao5PL0?authuser=0&hl=vi&rclk=1,Bánh xèo Ngọc Anh,"4,4",JM4C+CQ2,https://lh3.googleusercontent.com/gps-cs-s/AHVAweryPtPR59szmahcQj1YvA-ouvSghLMfqZFTsBfJbp7aqwdrR1zR8A_34PFH391S8IVfJbh-4aQu1FK5epVL41NEICf6Srf1hmVE6Rdsr72sxpKU6_7TJx-TdsgNnas1hA-sSJ8RjQ=w189-h92-k-no
https://www.google.com/maps/place/L%E1%BA%A9u+D%C3%AA+M%C6%B0%E1%BB%9Di+V%C3%A2n/data=!4m7!3m6!1s0x3175370ef4fe90d3:0x71fe1c7690baeb6f!8m2!3d10.5964504!4d106.6696038!16s%2Fg%2F11ffw6ry4y!19sChIJ05D-9A43dTERb-u6kHYc_nE?authuser=0&hl=vi&rclk=1,Lẩu Dê Mười Vân,"4,2",Đường Trương Văn Bang,https://lh3.googleusercontent.com/gps-cs-s/AHVAwep52g_gf38YJ7_gFNAWU-xT-faWKau51NUG1J2JF7g8erZuOHrDO3wqRyVrZj5B7QqDs0f8Ep2PiB2ZQ-FemEP0vMoccwp8cuGgmdOdk_xHA51wQWuowwfmZhixOIU-sIs-jqb5Zw=w122-h92-k-no
https://www.google.com/maps/place/L%C3%A2m+Sushi/data=!4m7!3m6!1s0x3175378af38e7971:0x5616252ab153b6e3!8m2!3d10.6060532!4d106.67247!16s%2Fg%2F11rmnmqtr0!19sChIJcXmO84o3dTER47ZTsSolFlY?authuser=0&hl=vi&rclk=1,Lâm Sushi,"4,6",75 Nguyễn Thị Bảy,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepLaeV-JhR6sJ-9Vnsoz3SbxuOJNDW3BqfSoabniHJjLvlkzE-78DPX0brO_aQwJKA548M5GPjKR_6thOm3P3qFL0MP-CSGXY3AiStLuxu3bf171GkgOTv-1hyiPUDe_z71e34_OxM26-s1=w80-h106-k-no
https://www.google.com/maps/place/B%C3%BAn+Su%C3%B4n+D%C3%AC+Ba/data=!4m7!3m6!1s0x317537c5a39b8391:0x158e2ec80e82e6ed!8m2!3d10.6094515!4d106.6711657!16s%2Fg%2F11t9wr1ssz!19sChIJkYObo8U3dTER7eaCDsgujhU?authuser=0&hl=vi&rclk=1,Bún Suôn Dì Ba,"4,5",22 Trần Chí Nam,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepCzqhgbqOmf6B7QCTw3U2Ue_kB1l8bgC6STojKG5zlBfGS0XTQrsACoezHGW3nWKnXigsMPTqW-N0UR-LRPlnS0HwgkXCb6R5PExALNMAI3UgTe2oCuf8vk1qR0C6REwzqERy5bw=w80-h106-k-no
https://www.google.com/maps/place/B%C3%B2+Kho+N%C4%83m+Hu%E1%BB%87/data=!4m7!3m6!1s0x317536c4a8342015:0x692ab490d864f117!8m2!3d10.6007777!4d106.6639252!16s%2Fg%2F11f30pdkbj!19sChIJFSA0qMQ2dTERF_Fk2JC0Kmk?authuser=0&hl=vi&rclk=1,Bò Kho Năm Huệ,"4,4",JM27+8H7,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DPi031lXNhCK4_-L_GXIrQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=217.83339&pitch=0&thumbfov=100
https://www.google.com/maps/place/Qu%C3%A1n+Ch%C3%A1o+l%C3%B2ng+B%E1%BA%A3o+H%C6%B0%C6%A1ng/data=!4m7!3m6!1s0x317537001ff0f42f:0xf8eb5d6c67cd6a19!8m2!3d10.5977448!4d106.6697554!16s%2Fg%2F11y4ljtzw5!19sChIJL_TwHwA3dTERGWrNZ2xd6_g?authuser=0&hl=vi&rclk=1,Quán Cháo lòng Bảo Hương,5,27 Trương Văn Bang,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerZoGrX-jalc-zp8j9J4GVJ0WW3dSelamjbj2Y9w5ievG6g8odzKnjoWho3ei7XfoL9pGHQiBy0LfnZNN_QlzN2-VRPsvAlb6UbNVsyra_Bh3zBoLzlnK9Vce2hF1AWZJg9zYJY=w122-h92-k-no
https://www.google.com/maps/place/An+Dimsum/data=!4m7!3m6!1s0x317537bc6f5365dd:0xa0b4ac2a3f5eb160!8m2!3d10.6030827!4d106.6768179!16s%2Fg%2F11sgz_s3lp!19sChIJ3WVTb7w3dTERYLFePyqstKA?authuser=0&hl=vi&rclk=1,An Dimsum,5,17 Nguyễn Thị Bẹ,https://lh3.googleusercontent.com/p/AF1QipNlAdjTwp5hsSztAYLsBhA5QdPLzUzGMjPht0xV=w122-h92-k-no
https://www.google.com/maps/place/B%C3%A1nh+Bao+N%C4%83m+B%C3%A1/data=!4m7!3m6!1s0x317536c47d640c7d:0xb8f840f748af1363!8m2!3d10.6013941!4d106.661524!16s%2Fg%2F11f126v04y!19sChIJfQxkfcQ2dTERYxOvSPdA-Lg?authuser=0&hl=vi&rclk=1,Bánh Bao Năm Bá,5,87 ĐT835,https://lh3.googleusercontent.com/gps-cs-s/AHVAwepMgTVBPWEa_ZPsaTjvG_qU8mdWlHlg79uLMCcog3V0zn6F8Q_f6aitcU4F8drbw3DHvZGfrCPFb0_jRbaXiaX9zMPJgUJQVcH-O1AWojYgYaKcHec3WVyNSbGgsGP7qFvNzQ8ufyhE23__=w80-h106-k-no
https://www.google.com/maps/place/Ph%E1%BB%9F+Ph%C6%B0%E1%BB%9Bc/data=!4m7!3m6!1s0x31753737e96b37cd:0x633eb243bb69ff89!8m2!3d10.6029976!4d106.6702023!16s%2Fg%2F11gn254t8g!19sChIJzTdr6Tc3dTERif9pu0OyPmM?authuser=0&hl=vi&rclk=1,Phở Phước,4,183 QL50,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c8VqRhlB0f9cJNRgyMiteQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=62.235435&pitch=0&thumbfov=100
https://www.google.com/maps/place/M%C3%8C+TR%E1%BB%98N+-+C%C6%A0M+TR%E1%BB%98N+H%C3%80N+QU%E1%BB%90C+HF/data=!4m7!3m6!1s0x317537336386a4ad:0xebd5b1486b2d7550!8m2!3d10.6034505!4d106.672492!16s%2Fg%2F11tfvxghzl!19sChIJraSGYzM3dTERUHUta0ix1es?authuser=0&hl=vi&rclk=1,MÌ TRỘN - CƠM TRỘN HÀN QUỐC HF,"4,5",42A Nguyễn An Ninh,https://lh3.googleusercontent.com/p/AF1QipP4uY2L0HH39I42oBFd-DLCmJ9YwQQ6z37l2XXd=w129-h92-k-no
https://www.google.com/maps/place/PIZZA+C%E1%BA%A6N+GIU%E1%BB%98C/data=!4m7!3m6!1s0x3175312d3c93d401:0x18f7403e7602dbdd!8m2!3d10.6177476!4d106.6664705!16s%2Fg%2F11dy_j0zn2!19sChIJAdSTPC0xdTER3dsCdj5A9xg?authuser=0&hl=vi&rclk=1,PIZZA CẦN GIUỘC,"3,9",Trí Yên,https://lh3.googleusercontent.com/p/AF1QipO3N1eemBbkCFkorKzIz2GuK3EDhKAq4_TBWCsf=w80-h106-k-no
https://www.google.com/maps/place/L%E1%BA%A9u+d%C3%AA+%C4%90%E1%BB%A9c+L%E1%BB%99c+3/data=!4m7!3m6!1s0x3175379a6d5d0c3d:0x2e04b57b861972f7!8m2!3d10.6162522!4d106.6673601!16s%2Fg%2F11s5z6k1nz!19sChIJPQxdbZo3dTER93IZhnu1BC4?authuser=0&hl=vi&rclk=1,Lẩu dê Đức Lộc 3,"4,8",JM88+GW5,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqtHk0i5Y5GbM93hBJWQKTSTTlejYh3YvQ0UEpHgFFNkxAHVqmR_gFW8v_5FsXJ1sPZ5SkMxiNbETulcSlUQJF9gh9oqUufM7K7LOaazJSW4hAm61kUPf77IGQXHhYAQahPR2gFVg=w80-h106-k-no
https://www.google.com/maps/place/Qu%C3%A1n+%E1%BB%91c+Hi%E1%BA%BFu+Hi%E1%BB%87p/data=!4m7!3m6!1s0x31753716400aa13b:0x59793ecf13d44be7!8m2!3d10.601983!4d106.6588125!16s%2Fg%2F11sr_y00d9!19sChIJO6EKQBY3dTER50vUE88-eVk?authuser=0&hl=vi&rclk=1,Quán ốc Hiếu Hiệp,"3,6",102 ĐT835,https://lh3.googleusercontent.com/p/AF1QipNXkoKQ9b0aeREoABldHZzIBNUXINOYv3akcAxf=w122-h92-k-no
https://www.google.com/maps/place/B%C3%9AN+%C4%90%E1%BA%ACU+%C3%9AT+H%C3%80/data=!4m7!3m6!1s0x317537b752cda4e5:0x2725c23f32dee91b!8m2!3d10.6032217!4d106.6702771!16s%2Fg%2F11pyzs9w91!19sChIJ5aTNUrc3dTERG-neMj_CJSc?authuser=0&hl=vi&rclk=1,BÚN ĐẬU ÚT HÀ,"4,8",175/14 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqY5ipzzNOWs4FQsD9FXnZFJwDUqYIjBtQR58Z1sk4p--hIDRNba_SEfNKnYqSQNdexIqBBNiWW2rwraEIaUf5YJ9mcH_O91GTJI6j3bNKv28dokF87rMoBnKVtUYxYbyCi_827=w122-h92-k-no
https://www.google.com/maps/place/PIZZA+BELLA+C%E1%BA%A6N+GIU%E1%BB%98C+CN10/data=!4m7!3m6!1s0x3175370031a25167:0x61f7b7e7b20681e5!8m2!3d10.6016057!4d106.6685828!16s%2Fg%2F11xp49rw74!19sChIJZ1GiMQA3dTER5YEGsue392E?authuser=0&hl=vi&rclk=1,PIZZA BELLA CẦN GIUỘC CN10,"3,9",249 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_-SaRMVstugwy0yu-L5FfD24H0Ju-ZZx05wF2-drs2P_5ft0mywGmzlu0lrSJh_tMcGURQnzpRvELjIxijGSXkcARPixY4jtPBWTF14veXVYpBB2ZvN3zgLYtl4g6PnZgeQWEnC32DoUF=w80-h106-k-no
https://www.google.com/maps/place/Euro+Qu%C3%A1n/data=!4m7!3m6!1s0x317537fe9c04f23b:0xccf3f92238301657!8m2!3d10.5996462!4d106.682329!16s%2Fg%2F11zjqh4jdf!19sChIJO_IEnP43dTERVxYwOCL588w?authuser=0&hl=vi&rclk=1,Euro Quán,"4,6","DT 826C/1274 đường Ấp Lũy, xã",https://lh3.googleusercontent.com/p/AF1QipMOYZMP0m7-BUUjVZmW5acSUML3wdrmIKNDEZJb=w122-h92-k-no
https://www.google.com/maps/place/C%C6%A1m+g%C3%A0+ph%C6%B0%C6%A1ng+k%C3%BD+3/data=!4m7!3m6!1s0x317537a6ee885e25:0x2c4d336055b1bdcb!8m2!3d10.620003!4d106.6665575!16s%2Fg%2F11vc6pxgcd!19sChIJJV6I7qY3dTERy72xVWAzTSw?authuser=0&hl=vi&rclk=1,Cơm gà phương ký 3,"3,4",299 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoSFM83-PVLe6LqLl8iKZzgsckhAZdZV-9z1ILE9WI5yaIcyugK4Q49rz98MslRHfF77ULciz-EzqjK5Lt95YcDoJnC5XSQ3M4Tm6MavOXxMC04pjyd1-4eTws8TFjMyhYywwqtFhMofQY=w80-h106-k-no
https://www.google.com/maps/place/Qu%C3%A1n+%C4%83n+2chi+em/data=!4m7!3m6!1s0x317537000e7c1305:0xbc72d092f085c5b9!8m2!3d10.5972327!4d106.6826539!16s%2Fg%2F11wqf_jxz1!19sChIJBRN8DgA3dTERucWF8JLQcrw?authuser=0&hl=vi&rclk=1,Quán ăn 2chi em,5,1314 ĐT826C,https://lh3.googleusercontent.com/gps-cs-s/AHVAwer_mfP_KjSbObVPoyD_J1HPgVV5Q12cZyXApBVXDgHFdzw-YWG3tGzgjQkZW8cktWn3HBv5i6qNZNvP66MBs83x2eWgO6Rwi28jo50ydau3dHXVIxZwNxGPS1O_WfqYV__WFV2HRw=w80-h106-k-no
https://www.google.com/maps/place/G%C3%A0+N%C6%B0%E1%BB%9Bng+%C4%90%C3%ACnh+Qu%C3%A2n+C%C3%A1c/data=!4m7!3m6!1s0x317537004f832043:0x5579d67cd38dc2f6!8m2!3d10.6086148!4d106.6706332!16s%2Fg%2F11x8czlsr2!19sChIJQyCDTwA3dTER9sKN03zWeVU?authuser=0&hl=vi&rclk=1,Gà Nướng Đình Quân Các,"3,3",49 QL50,https://lh3.googleusercontent.com/p/AF1QipPDL6KOXY8T9xF50Wynu0MTyEb7-BuHDFeZ6nAw=w122-h92-k-no
https://www.google.com/maps/place/Ch%C3%A8+m%C3%A2m+ng%C5%A9+s%E1%BA%AFc+Ch%C3%ADch+B%C3%B4ng/data=!4m7!3m6!1s0x317537000c8f5fb3:0x84f53fc075b91fe4!8m2!3d10.6062385!4d106.6704815!16s%2Fg%2F11yj6c4rqw!19sChIJs1-PDAA3dTER5B-5dcA_9YQ?authuser=0&hl=vi&rclk=1,Chè mâm ngũ sắc Chích Bông,5,24 Nguyễn Thị Bảy,https://lh3.googleusercontent.com/p/AF1QipPptLPX0ZMfkLGn7psMUHKe_wh6AlxWOKs6iL6z=w80-h106-k-no
https://www.google.com/maps/place/QU%C3%81N+%E1%BB%90C168/data=!4m7!3m6!1s0x31753700154bf537:0x351ee730c0b5a27a!8m2!3d10.5952642!4d106.6698687!16s%2Fg%2F11y90s1p5f!19sChIJN_VLFQA3dTEReqK1wDDnHjU?authuser=0&hl=vi&rclk=1,QUÁN ỐC168,"3,9","HMW9+4W5, Trương Văn Bang",https://lh3.googleusercontent.com/gps-cs-s/AHVAweroDxaqBMQ8scmURxYoeZBVYKKsfOkduBi65T9H_qqV10lBJltU15aSViXvVCfSZ2G7_Sa3YkjhPY6FoxbGdxorqaKVYZuhKUbmW4kQv7SdmokWEtKeunq7TECY5V62k_RMKWnaHNzvHoz-=w92-h92-k-no
https://www.google.com/maps/place/B%C3%81NH+M%C3%8C+CH%E1%BB%8A+%C4%90%E1%BA%A4U/data=!4m7!3m6!1s0x317537f7634f765f:0xdb4a989cb8088872!8m2!3d10.6083786!4d106.6705841!16s%2Fg%2F11h52mt5dj!19sChIJX3ZPY_c3dTERcogIuJyYSts?authuser=0&hl=vi&rclk=1,BÁNH MÌ CHỊ ĐẤU,"4,5","JM5C+964, QL50",https://lh3.googleusercontent.com/gps-cs-s/AHVAweo0R0lSeYdWatNkq8HEATQ3a6ydtjh8batlzyc4MVpw4RNY35VmYsd9J98h2lInbzuKGVluowO5z0pVb9PjDm9GC5AQuv1E6-BE-d1GpJjCR_-UI36CaiqRrswjLrgdoLJDmV57=w80-h142-k-no
https://www.google.com/maps/place/B%C3%BAn+%C4%90%E1%BA%ADu+M%E1%BA%AFm+t%C3%B4m+%22M%E1%BA%B8T%22+C%E1%BA%A7n+Giu%E1%BB%99c/data=!4m7!3m6!1s0x317537ba45f48c71:0x4010e262daeb9435!8m2!3d10.6041117!4d106.6560094!16s%2Fg%2F11j8t36kk2!19sChIJcYz0Rbo3dTERNZTr2mLiEEA?authuser=0&hl=vi&rclk=1,"Bún Đậu Mắm tôm ""MẸT"" Cần Giuộc","4,2",·,https://lh3.googleusercontent.com/gps-cs-s/AHVAweqLVo54pCiQnN3ArvQyZ4cbJ5A8rDU-_NSOPz9VlCukR1_7niG_NQRDMpR99O9Asph-KuRYrHSP2Z7mJDbHmdvnqpl7zdkAnR5vc-Ctg2Ko1N9t4TteKGSygt903C_smneoZqc=w163-h92-k-no
https://www.google.com/maps/place/Qu%C3%A1n+C%C6%A1m+Th%E1%BA%B1ng+L%E1%BB%99c+C%C6%A1/data=!4m7!3m6!1s0x31753744829a8d27:0x1c8e5e38b4028f67!8m2!3d10.6004837!4d106.6646223!16s%2Fg%2F11w3w7yfcl!19sChIJJ42agkQ3dTERZ48CtDhejhw?authuser=0&hl=vi&rclk=1,Quán Cơm Thằng Lộc Cơ,"4,3","JM27+6V2, QL50",https://lh3.googleusercontent.com/gps-cs-s/AHVAweoyfBTCI6E-b9OjVnWwU4r3YYMzSYcSut0vjHU8ahQHqWjvndnCG6knpExz7tgTU1V1Y05-rW0juhHRkmeVGXA8pAQpEEN5oMPv8iLqxvbpA2omwBddXo7qpt8DSE7IWci9WlU=w80-h106-k-no
https://www.google.com/maps/place/Ti%E1%BB%87m+Ph%E1%BB%9F+59/data=!4m7!3m6!1s0x317536da1fd0c627:0x7ff613da77635cf2!8m2!3d10.6045678!4d106.6703742!16s%2Fg%2F11csrxz3cn!19sChIJJ8bQH9o2dTER8lxjd9oT9n8?authuser=0&hl=vi&rclk=1,Tiệm Phở 59,"4,5",·,https://lh3.googleusercontent.com/gps-cs-s/AHVAwequgAG-0ZZ5cJ5ntMfrSGlPOTaoGgmWlNLUBe6D9klscuChRTnuLGVg_hoQOjfMNYmTxRV-kVv3KtaNKc6ygcvQ3lx8oULPZDef61NrVQzxf7tmDjJyZRzzEd7rfTyQqO-pVP2Mug=w80-h106-k-no
https://www.google.com/maps/place/B%C3%A1nh+M%C3%AC+Ch%E1%BA%A3o+%C4%90%C3%A2y+N%C3%A8/data=!4m7!3m6!1s0x317537002277e2c1:0x1fed02f009504bf!8m2!3d10.6030113!4d106.6720973!16s%2Fg%2F11yfyzk5pq!19sChIJweJ3IgA3dTERvwSVAC_Q_gE?authuser=0&hl=vi&rclk=1,Bánh Mì Chảo Đây Nè,5,42/3 Nguyễn An Ninh,https://lh3.googleusercontent.com/p/AF1QipNcrBL39kVo7I-Pi7uWlWHAzhkBefycoOqQsBE4=w80-h106-k-no
https://www.google.com/maps/place/Qu%C3%A1n+nh%E1%BA%ADu+anh+Nh%C3%A0n/data=!4m7!3m6!1s0x317536dbd06c97bb:0xcf671eb65b999b3d!8m2!3d10.6025071!4d106.6697238!16s%2Fg%2F11k2vq67ws!19sChIJu5ds0Ns2dTERPZuZW7YeZ88?authuser=0&hl=vi&rclk=1,Quán nhậu anh Nhàn,"2,7",232 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAweoNUAez5r-BIOWCYy7XNJDSLKGihibBl_cOtRRO9X1rYu3mpkLWzYwET7wwDeaJiu1L3l5yYtv1H0A5IDpoXbNsw4ryXOoFrW72tB7lF7Bg5ZPc5idIdnPq5E1g1DYoQ50dUR_C2g=w122-h92-k-no
https://www.google.com/maps/place/B%C3%BAn+%C4%91%E1%BA%ADu+m%E1%BA%AFm+t%C3%B4m+ph%E1%BB%91+c%E1%BB%95/data=!4m7!3m6!1s0x317537f532d79c5d:0x3cf36856bcbf126b!8m2!3d10.5997805!4d106.6635608!16s%2Fg%2F11svg1nglm!19sChIJXZzXMvU3dTERaxK_vFZo8zw?authuser=0&hl=vi&rclk=1,Bún đậu mắm tôm phố cổ,"3,9","HMX7+WC7, QL50",https://lh3.googleusercontent.com/gps-cs-s/AHVAweq4A1fVbFEoeAcahscXdAi5fiVem0E91CcGAOxt2oMIhIeIJz4rjOE1XJmSzvnZsb5EAiWo5KM4__0u3bP_FUq_n0rVf3oy53bjiek61M4B2AIftIUNmtfFIa-umw8MJdDdP-fkWw=w122-h92-k-no
https://www.google.com/maps/place/C%C6%A1m+t%E1%BA%A5m+Nga/data=!4m7!3m6!1s0x317537729adbdafd:0x368f03f29b2a9792!8m2!3d10.6039925!4d106.6705926!16s%2Fg%2F11h7_5tlpk!19sChIJ_drbmnI3dTERkpcqm_IDjzY?authuser=0&hl=vi&rclk=1,Cơm tấm Nga,"3,9",192 QL50,https://lh3.googleusercontent.com/gps-cs-s/AHVAwerKWm0SsasEZa3W9nAA77Z2nD8lCEPvZymxh6lb82L87QnNMz50QLS2PDhjWel3SFo7VEcQxsw2OUumMMZb2HVg-q7e6xJkR7aK45dDQrQjWGVIS-Y92AHlMd5DbAWpjXF7zZGL=w80-h106-k-no